$Little Spokane River inflow 01/01/2000 to 12/31/2000,,
,,
Jday,Q,
333.542,14.641,
333.583,14.641,
333.625,14.553,
333.667,14.553,
333.708,14.553,
333.75,14.465,
333.792,14.465,
333.833,14.465,
333.875,14.465,
333.917,14.465,
333.958,14.379,
334,14.379,
334.042,14.379,
334.083,14.379,
334.125,14.379,
334.167,14.465,
334.208,14.465,
334.25,14.379,
334.292,14.465,
334.333,14.465,
334.375,14.379,
334.417,14.379,
334.458,14.379,
334.5,14.379,
334.542,14.379,
334.583,14.379,
334.625,14.465,
334.667,14.465,
334.708,14.465,
334.75,14.465,
334.792,14.465,
334.833,14.465,
334.875,14.379,
334.917,14.379,
334.958,14.379,
335,14.379,
335.042,14.379,
335.083,14.379,
335.125,14.379,
335.167,14.379,
335.208,14.379,
335.25,14.293,
335.292,14.293,
335.333,14.293,
335.375,14.293,
335.417,14.293,
335.458,14.293,
335.5,14.293,
335.542,14.293,
335.583,14.293,
335.625,14.293,
335.667,14.293,
335.708,14.208,
335.75,14.208,
335.792,14.208,
335.833,14.208,
335.875,14.208,
335.917,14.208,
335.958,14.208,
336,14.123,
336.042,14.123,
336.083,14.123,
336.125,14.123,
336.167,14.123,
336.208,14.123,
336.25,14.123,
336.292,14.123,
336.333,14.123,
336.375,14.123,
336.417,14.123,
336.458,14.123,
336.5,14.123,
336.542,14.123,
336.583,14.123,
336.625,14.123,
336.667,14.123,
336.708,14.123,
336.75,14.123,
336.792,14.123,
336.833,14.123,
336.875,14.123,
336.917,14.123,
336.958,14.123,
337,14.123,
337.042,14.123,
337.083,14.123,
337.125,14.123,
337.167,14.123,
337.208,14.123,
337.25,14.123,
337.292,14.039,
337.333,14.123,
337.375,14.123,
337.417,14.039,
337.458,14.039,
337.5,14.039,
337.542,14.039,
337.583,14.039,
337.625,14.039,
337.667,14.039,
337.708,14.039,
337.75,14.039,
337.792,14.039,
337.833,14.039,
337.875,14.039,
337.917,14.039,
337.958,14.039,
338,14.039,
338.042,14.039,
338.083,14.039,
338.125,14.039,
338.167,13.956,
338.208,13.956,
338.25,14.039,
338.292,14.039,
338.333,14.039,
338.375,13.956,
338.417,13.956,
338.458,13.956,
338.5,13.956,
338.542,13.956,
338.583,13.956,
338.625,13.956,
338.667,13.956,
338.708,13.956,
338.75,13.956,
338.792,13.956,
338.833,13.956,
338.875,13.956,
338.917,13.956,
338.958,13.956,
339,13.956,
339.042,13.956,
339.083,13.956,
339.125,13.956,
339.167,13.956,
339.208,13.956,
339.25,13.956,
339.292,13.956,
339.333,13.956,
339.375,13.956,
339.417,13.956,
339.458,13.874,
339.5,13.874,
339.542,13.956,
339.583,13.956,
339.625,13.874,
339.667,13.956,
339.708,13.874,
339.75,13.956,
339.792,13.874,
339.833,13.874,
339.875,13.874,
339.917,13.874,
339.958,13.874,
340,13.792,
340.042,13.792,
340.083,13.792,
340.125,13.792,
340.167,13.792,
340.208,13.792,
340.25,13.792,
340.292,13.792,
340.333,13.792,
340.375,13.792,
340.417,13.792,
340.458,13.792,
340.5,13.792,
340.542,13.792,
340.583,13.792,
340.625,13.792,
340.667,13.792,
340.708,13.792,
340.75,13.792,
340.792,13.792,
340.833,13.792,
340.875,13.792,
340.917,13.792,
340.958,13.792,
341,13.792,
341.042,13.792,
341.083,13.792,
341.125,13.792,
341.167,13.792,
341.208,13.792,
341.25,13.792,
341.292,13.792,
341.333,13.792,
341.375,13.792,
341.417,13.792,
341.458,13.792,
341.5,13.792,
341.542,13.792,
341.583,13.792,
341.625,13.792,
341.667,13.792,
341.708,13.792,
341.75,13.792,
341.792,13.792,
341.833,13.792,
341.875,13.792,
341.917,13.792,
341.958,13.792,
342,13.792,
342.042,13.792,
342.083,13.792,
342.125,13.792,
342.167,13.792,
342.208,13.792,
342.25,13.792,
342.292,13.792,
342.333,13.792,
342.375,13.792,
342.417,13.792,
342.458,13.792,
342.5,13.792,
342.542,13.792,
342.583,13.792,
342.625,13.792,
342.667,13.792,
342.708,13.792,
342.75,13.792,
342.792,13.792,
342.833,13.792,
342.875,13.792,
342.917,13.792,
342.958,13.792,
343,13.792,
343.042,13.792,
343.083,13.792,
343.125,13.792,
343.167,13.792,
343.208,13.792,
343.25,13.792,
343.292,13.792,
343.333,13.792,
343.375,13.792,
343.417,13.792,
343.458,13.792,
343.5,13.792,
343.542,13.792,
343.583,13.792,
343.625,13.792,
343.667,13.792,
343.708,13.792,
343.75,13.792,
343.792,13.792,
343.833,13.792,
343.875,13.792,
343.917,13.792,
343.958,13.792,
344,13.792,
344.042,13.792,
344.083,13.792,
344.125,13.792,
344.167,13.792,
344.208,13.792,
344.25,13.792,
344.292,13.792,
344.333,13.792,
344.375,13.792,
344.417,13.792,
344.458,13.792,
344.5,13.792,
344.542,13.711,
344.583,13.711,
344.625,13.711,
344.667,13.711,
344.708,13.711,
344.75,13.711,
344.792,13.711,
344.833,13.711,
344.875,13.711,
344.917,13.711,
344.958,13.711,
345,13.711,
345.042,13.711,
345.083,13.711,
345.125,13.711,
345.167,13.711,
345.208,13.711,
345.25,13.711,
345.292,13.711,
345.333,13.711,
345.375,13.711,
345.417,13.711,
345.458,13.711,
345.5,13.711,
345.542,13.711,
345.583,13.711,
345.625,13.711,
345.667,13.711,
345.708,13.711,
345.75,13.711,
345.792,13.711,
345.833,13.711,
345.875,13.711,
345.917,13.711,
345.958,13.711,
346,13.63,
346.042,13.63,
346.083,13.63,
346.125,13.63,
346.167,13.63,
346.208,13.63,
346.25,13.63,
346.292,13.63,
346.333,13.55,
346.375,13.471,
346.417,13.471,
346.458,13.471,
346.5,13.471,
346.542,13.471,
346.583,13.471,
346.625,13.471,
346.667,13.471,
346.708,13.471,
346.75,13.471,
346.792,13.471,
346.833,13.471,
346.875,13.471,
346.917,13.55,
346.958,13.55,
347,13.55,
347.042,13.471,
347.083,13.471,
347.125,13.315,
347.167,13.161,
347.208,12.861,
347.25,12.571,
347.292,12.292,
347.333,12.292,
347.375,12.292,
347.417,12.223,
347.458,12.292,
347.5,12.292,
347.542,12.292,
347.583,12.361,
347.625,12.43,
347.667,12.501,
347.708,12.571,
347.75,12.571,
347.792,12.715,
347.833,13.161,
347.875,13.792,
347.917,14.039,
347.958,13.956,
348,13.792,
348.042,13.711,
348.083,13.63,
348.125,13.55,
348.167,13.471,
348.208,13.471,
348.25,13.471,
348.292,13.393,
348.333,13.393,
348.375,13.393,
348.417,13.315,
348.458,13.315,
348.5,13.315,
348.542,13.315,
348.583,13.315,
348.625,13.238,
348.667,13.238,
348.708,13.315,
348.75,13.315,
348.792,13.315,
348.833,13.393,
348.875,13.393,
348.917,13.471,
348.958,13.471,
349,13.471,
349.042,13.393,
349.083,13.393,
349.125,13.393,
349.167,13.393,
349.208,13.315,
349.25,13.315,
349.292,13.315,
349.333,13.315,
349.375,13.315,
349.417,13.238,
349.458,13.238,
349.5,13.238,
349.542,13.161,
349.583,13.161,
349.625,13.161,
349.667,13.238,
349.708,13.238,
349.75,13.238,
349.792,13.315,
349.833,13.393,
349.875,13.393,
349.917,13.393,
349.958,13.393,
350,13.393,
350.042,13.315,
350.083,13.315,
350.125,13.315,
350.167,13.315,
350.208,13.315,
350.25,13.393,
350.292,13.393,
350.333,13.393,
350.375,13.393,
350.417,13.393,
350.458,13.393,
350.5,13.393,
350.542,13.393,
350.583,13.315,
350.625,13.315,
350.667,13.315,
350.708,13.315,
350.75,13.393,
350.792,13.393,
350.833,13.393,
350.875,13.393,
350.917,13.315,
350.958,13.161,
351,13.085,
351.042,13.085,
351.083,13.085,
351.125,13.085,
351.167,13.085,
351.208,13.085,
351.25,13.01,
351.292,13.01,
351.333,13.01,
351.375,12.935,
351.417,12.935,
351.458,12.935,
351.5,12.935,
351.542,13.01,
351.583,13.01,
351.625,13.01,
351.667,13.085,
351.708,13.085,
351.75,13.085,
351.792,13.161,
351.833,13.393,
351.875,13.792,
351.917,13.792,
351.958,13.792,
352,13.792,
352.042,13.792,
352.083,13.792,
352.125,13.792,
352.167,13.711,
352.208,13.63,
352.25,13.63,
352.292,13.63,
352.333,13.63,
352.375,13.63,
352.417,13.63,
352.458,13.63,
352.5,13.63,
352.542,13.63,
352.583,13.63,
352.625,13.63,
352.667,13.63,
352.708,13.63,
352.75,13.63,
352.792,13.711,
352.833,13.792,
352.875,13.792,
352.917,13.792,
352.958,13.792,
353,13.711,
353.042,13.55,
353.083,13.471,
353.125,13.01,
353.167,12.715,
353.208,12.571,
353.25,12.571,
353.292,12.501,
353.333,12.43,
353.375,12.43,
353.417,12.43,
353.458,12.43,
353.5,12.501,
353.542,12.788,
353.583,13.238,
353.625,13.471,
353.667,13.315,
353.708,13.471,
353.75,13.711,
353.792,13.792,
353.833,13.792,
353.875,13.792,
353.917,13.792,
353.958,13.711,
354,13.63,
354.042,13.55,
354.083,13.55,
354.125,13.55,
354.167,13.471,
354.208,13.471,
354.25,13.471,
354.292,13.471,
354.333,13.471,
354.375,13.471,
354.417,13.471,
354.458,13.471,
354.5,13.471,
354.542,13.471,
354.583,13.471,
354.625,13.471,
354.667,13.471,
354.708,13.471,
354.75,13.471,
354.792,13.471,
354.833,13.471,
354.875,13.471,
354.917,13.471,
354.958,13.471,
355,13.471,
355.042,13.471,
355.083,13.471,
355.125,13.471,
355.167,13.471,
355.208,13.471,
355.25,13.471,
355.292,13.471,
355.333,13.471,
355.375,13.471,
355.417,13.471,
355.458,13.471,
355.5,13.471,
355.542,13.471,
355.583,13.471,
355.625,13.471,
355.667,13.471,
355.708,13.471,
355.75,13.471,
355.792,13.471,
355.833,13.471,
355.875,13.471,
355.917,13.471,
355.958,13.471,
356,13.471,
356.042,13.471,
356.083,13.471,
356.125,13.471,
356.167,13.471,
356.208,13.471,
356.25,13.471,
356.292,13.471,
356.333,13.471,
356.375,13.471,
356.417,13.471,
356.458,13.393,
356.5,13.393,
356.542,13.393,
356.583,13.393,
356.625,13.393,
356.667,13.393,
356.708,13.393,
356.75,13.393,
356.792,13.471,
356.833,13.471,
356.875,13.471,
356.917,13.471,
356.958,13.471,
357,13.471,
357.042,13.471,
357.083,13.471,
357.125,13.471,
357.167,13.471,
357.208,13.471,
357.25,13.471,
357.292,13.393,
357.333,13.393,
357.375,13.393,
357.417,13.393,
357.458,13.315,
357.5,13.315,
357.542,13.315,
357.583,13.315,
357.625,13.315,
357.667,13.315,
357.708,13.315,
357.75,13.315,
357.792,13.315,
357.833,13.315,
357.875,13.315,
357.917,13.315,
357.958,13.315,
358,13.315,
358.042,13.315,
358.083,13.315,
358.125,13.315,
358.167,13.315,
358.208,13.315,
358.25,13.315,
358.292,13.315,
358.333,13.315,
358.375,13.315,
358.417,13.315,
358.458,13.315,
358.5,13.393,
358.542,13.393,
358.583,13.393,
358.625,13.433,
358.667,13.472,
358.708,13.512,
358.75,13.552,
358.792,13.592,
358.833,13.632,
358.875,13.672,
358.917,13.712,
358.958,13.752,
359,13.792,
359.042,13.792,
359.083,13.792,
359.125,13.792,
359.167,13.792,
359.208,13.792,
359.25,13.792,
359.292,13.792,
359.333,13.792,
359.375,13.792,
359.417,13.792,
359.458,13.792,
359.5,13.792,
359.542,13.792,
359.583,13.792,
359.625,13.792,
359.667,13.792,
359.708,13.792,
359.75,13.792,
359.792,13.792,
359.833,13.792,
359.875,13.792,
359.917,13.792,
359.958,13.792,
360,13.792,
360.042,13.792,
360.083,13.792,
360.125,13.792,
360.167,13.792,
360.208,13.792,
360.25,13.792,
360.292,13.792,
360.333,13.792,
360.375,13.792,
360.417,13.711,
360.458,13.711,
360.5,13.792,
360.542,13.792,
360.583,13.792,
360.625,13.792,
360.667,13.792,
360.708,13.792,
360.75,13.792,
360.792,13.792,
360.833,13.792,
360.875,13.792,
360.917,13.792,
364.292,13.711,
364.333,13.711,
364.375,13.711,
364.417,13.711,
364.458,13.711,
364.5,13.711,
364.542,13.711,
364.583,13.711,
364.625,13.711,
364.667,13.711,
364.708,13.711,
364.75,13.711,
364.792,13.63,
364.833,13.711,
364.875,13.711,
364.917,13.711,
364.958,13.711,
365,13.711,
365.042,13.711,
365.083,13.711,
365.125,13.711,
365.167,13.711,
365.208,13.63,
365.25,13.63,
365.292,13.63,
365.333,13.63,
365.375,13.63,
365.417,13.63,
365.458,13.63,
365.5,13.63,
365.542,13.63,
365.583,13.63,
365.625,13.63,
365.667,13.63,
365.708,13.63,
365.75,13.63,
365.792,13.63,
365.833,13.63,
365.875,13.63,
365.917,13.63,
365.958,13.63,
366,13.63,
366.042,13.63,
366.083,13.63,
366.125,13.63,
366.167,13.63,
366.208,13.63,
366.25,13.63,
366.292,13.63,
366.333,13.63,
366.375,13.63,
366.417,13.63,
366.458,13.63,
366.5,13.63,
366.542,13.63,
366.583,13.63,
366.625,13.711,
366.667,13.711,
366.708,13.711,
366.75,13.711,
366.792,13.711,
366.833,13.711,
366.875,13.711,
366.917,13.711,
366.958,13.711,
