$ 2008-2017_NAVD88/QGT_BON_2011_2015_daily_DSS-scaled.csv based on GDACS spill ratios in  ../SpillEdits_NB/QGT_BON_2011_2015_daily_ave.csv ; all outlets scaled to total flow from BONNEVILLE-LEAKAGE_QTOTMISC.csv, BONNEVILLE-POOLELEV.csv, BONNEVILLE-POWER PLANT_FLOW-TURBINE.csv, BONNEVILLE-SPILLWAY_QTOTSPILL.csv, BONNEVILLE_OUTFLOW.csv
#Units in cubic meters per second; Julian Day 1 is 1899-12-31; spillbay flow from published spill pattern
"JDAY","POWR1","SB1","SB2","SB3","SB4","SB5","SB6","SB7","SB8","SB9","SB10","SB11","SB12","SB13","SB14","SB15","SB16","SB17","SB18","MISC"
40718,5210.69,297.15,401.86,401.86,401.86,424.5,424.5,401.86,423.176,401.86,401.86,401.86,424.5,424.5,401.86,401.86,401.86,401.86,297.15,325.64
40719,5210.69,297.918,451.133,496.53,473.832,496.53,496.53,473.832,496.53,473.832,496.53,473.832,496.53,496.53,473.832,496.53,496.53,473.832,297.918,325.64
40720,5210.69,310.942,470.855,518.237,494.546,518.237,518.237,494.546,518.237,494.546,518.237,494.546,518.237,518.237,494.546,518.237,518.237,494.546,310.942,325.64
40721,5210.69,297.151,424.501,449.971,441.933,449.971,449.971,424.501,449.971,424.501,449.971,424.501,449.971,449.971,424.501,449.971,449.971,424.501,297.151,325.64
40722,5210.69,297.151,401.861,401.861,401.861,401.861,401.861,385.67,401.861,376.391,401.861,376.391,401.861,401.861,401.861,401.861,401.861,401.861,297.151,325.64
40723,5210.69,297.151,376.391,376.391,376.391,401.861,376.391,376.391,376.391,376.391,376.391,376.391,376.391,384.64,376.391,376.391,376.391,376.391,297.151,325.64
40724,5210.69,268.851,350.921,350.921,350.921,350.921,350.921,327.961,350.921,350.921,350.921,322.621,350.921,350.921,350.921,350.921,350.921,350.921,268.851,325.64
40725,5289.64,297.151,376.391,376.391,376.391,401.861,401.861,376.391,401.861,376.391,376.391,376.391,401.861,401.861,376.391,376.391,376.391,385.549,297.151,325.64
40726,5289.64,297.15,449.97,469.262,449.97,472.61,472.61,449.97,472.61,449.97,449.97,449.97,472.61,472.61,449.97,449.97,472.61,449.97,297.15,325.64
40727,5289.64,297.15,449.971,449.971,449.971,472.611,472.611,449.971,472.611,449.971,449.971,449.971,472.611,472.611,449.971,449.971,455.718,449.971,297.15,325.64
40728,5289.64,297.15,424.5,449.97,449.97,472.61,449.97,449.97,449.97,449.97,449.97,449.97,472.44,472.61,449.97,449.97,449.97,424.5,297.15,325.64
40729,5289.64,315.806,478.22,526.343,502.282,526.343,526.343,502.282,526.343,502.282,526.343,502.282,526.343,526.343,502.282,526.343,526.343,502.282,315.806,325.64
40730,5289.64,297.151,408.706,424.501,424.501,449.971,449.971,424.501,449.971,424.501,424.501,424.501,449.971,449.971,424.501,424.501,424.501,424.501,297.151,325.64
40731,5289.64,297.151,424.501,449.971,449.971,449.971,449.971,439.931,449.971,424.501,449.971,424.501,449.971,449.971,449.971,449.971,449.971,424.501,297.151,325.64
40732,5289.64,297.151,449.971,472.611,472.611,495.251,495.251,472.611,495.251,472.611,472.611,472.611,495.251,495.251,472.611,472.611,481.606,472.611,297.151,325.64
40733,5289.64,297.15,449.97,472.61,472.61,495.25,495.25,472.61,493.305,472.61,472.61,472.61,495.25,495.25,472.61,472.61,472.61,449.97,297.15,325.64
40734,5289.64,297.151,449.971,472.611,472.611,495.251,495.251,472.611,495.251,472.611,472.611,472.611,495.251,495.251,472.611,472.611,472.611,462.335,297.151,325.64
40735,5289.64,297.151,376.391,376.391,376.391,401.861,401.861,376.391,401.861,376.391,376.391,376.391,401.861,401.861,376.391,376.391,376.391,385.999,297.151,325.64
40736,5289.64,297.151,376.391,376.391,376.391,401.861,401.861,376.391,380.089,376.391,376.391,376.391,401.861,401.861,376.391,376.391,376.391,376.391,297.151,325.64
40737,5289.64,243.381,322.621,322.621,322.621,322.621,322.621,322.621,322.621,322.621,322.621,301.903,322.621,322.621,322.621,322.621,322.621,322.621,243.381,325.64
40738,5289.64,243.381,322.622,322.622,322.622,322.622,297.152,297.152,322.622,297.152,322.622,297.152,297.152,310.762,297.152,322.622,322.622,322.622,243.381,325.64
40739,5289.64,243.381,322.622,322.622,322.622,350.922,322.622,322.622,322.622,322.622,322.622,322.622,322.622,332.28,322.622,322.622,322.622,322.622,243.381,325.64
40740,5289.64,243.381,322.622,322.622,322.622,322.622,297.151,297.151,322.622,306.674,322.622,297.151,297.151,322.622,297.151,322.622,322.622,322.622,243.381,325.64
40741,5289.64,243.381,293.793,268.851,268.851,268.851,268.851,243.381,243.381,243.381,243.381,243.381,243.381,268.851,268.851,268.851,268.851,297.151,243.381,325.64
40742,5289.64,243.38,268.85,268.85,243.38,243.38,243.38,242.283,215.08,215.08,215.08,215.08,215.08,215.08,243.38,243.38,268.85,268.85,243.38,325.64
40743,5289.64,243.382,268.852,268.852,268.852,268.852,254.727,243.382,243.382,243.382,243.382,243.382,243.382,243.382,268.852,268.852,268.852,268.852,243.382,325.64
40744,5289.64,243.383,243.383,243.383,243.383,196.196,215.083,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,243.383,243.383,243.383,243.383,325.64
40745,5289.64,215.081,215.081,215.081,215.081,186.781,186.781,186.781,186.781,184.694,186.781,186.781,186.781,186.781,186.781,215.081,243.381,243.381,243.381,325.64
40746,5289.64,215.083,215.083,215.083,215.083,186.782,186.782,186.782,186.782,155.652,155.652,186.782,186.782,186.782,186.782,215.083,234.987,243.383,243.383,325.64
40747,5289.64,215.082,219.951,215.082,215.082,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,186.782,215.082,243.382,243.382,243.382,325.64
40748,5289.64,186.783,215.084,215.084,186.783,186.783,186.783,186.783,186.783,155.653,155.653,155.653,155.653,177.664,186.783,186.783,215.084,243.384,215.084,325.64
40749,5289.64,186.783,186.783,186.783,155.652,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,127.352,151.223,155.652,186.783,186.783,186.783,325.64
40750,5114.94,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40751,4999.93,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40752,4600,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40753,4872,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40754,4467.8,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40755,4868.24,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40756,4505.63,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40757,3762.58,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40758,3973.42,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40759,3715.83,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40760,4050.48,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40761,3609.45,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40762,2622.2,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40763,2654.23,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40764,3249.07,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40765,2524.88,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40766,3030.41,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40767,2420.41,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40768,2535.03,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40769,2260.89,186.785,186.785,186.785,140.2,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,127.353,155.654,186.785,186.785,186.785,325.64
40770,3234.63,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40771,3859.97,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40772,3404.25,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40773,3048.1,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40774,2632.03,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40775,2980.1,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40776,2102.98,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40777,2618.57,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40778,2828.22,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40779,2694.71,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40780,2866.74,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40781,3018.74,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40782,2391.53,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40783,2248.78,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40784,2333.77,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40785,2354.41,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40786,2682.15,127.351,128.265,127.351,0,127.351,0,127.351,127.351,0,127.351,0,0,127.351,127.351,0,127.351,155.652,127.351,325.64
40787,3502.53,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,195.1
40788,3295.35,22.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.275,195.1
40789,3116.33,22.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.485,195.1
40790,2535.77,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67,195.1
40791,2520.68,22.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.925,195.1
40792,3196.79,23.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.92,195.1
40793,3171.16,23.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.365,195.1
40794,2978.46,22.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.89,195.1
40795,2628.17,22.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.615,195.1
40796,3266.2,23.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,195.1
40797,2852.09,22.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.72,195.1
40798,2582.13,22.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.475,195.1
40799,2933.37,22.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.765,195.1
40800,2560.33,22.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.655,195.1
40801,2532.5,22.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.415,195.1
40802,2796.3,22.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.645,195.1
40803,2994.27,22.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.71,195.1
40804,3062.68,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9,195.1
40805,2911.56,21.785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.785,195.1
40806,2715.05,21.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.55,195.1
40807,3311.88,21.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.375,195.1
40808,2938.21,20.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.89,195.1
40809,2538.36,20.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94,195.1
40810,2625.86,20.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.545,195.1
40811,2589.1,20.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.77,195.1
40812,2858,21.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.76,195.1
40813,2940.77,21.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01,195.1
40814,2929.83,21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59,195.1
40815,3238.04,21.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.645,195.1
40816,2540.69,20.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.86,195.1
40817,2985.62,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40818,2997.51,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40819,2888.49,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40820,3529.46,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40821,3365.37,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40822,3519.01,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40823,3818.11,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40824,3323.23,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40825,3456.27,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40826,3746.62,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40827,4188.94,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40828,3599.77,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40829,2951.75,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40830,3745.63,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40831,3482.34,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40832,3636.94,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40833,3143.36,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40834,3067.75,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40835,3359.84,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40836,2853.1,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40837,3256.09,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40838,2997.7,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40839,2984.25,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40840,2899.46,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40841,3431.67,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40842,2923.68,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40843,3228.22,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40844,3485.95,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40845,2778.97,26.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.505,183.21
40846,2658.22,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40847,2862.68,28.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.315,183.21
40848,3148.54,18.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.915,197.09
40849,3492.22,19.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36,197.09
40850,3603.99,19.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.49,197.09
40851,3334.42,19.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11,197.09
40852,3885.21,20.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.615,197.09
40853,4090.27,20.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.755,197.09
40854,3524.61,20.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01,197.09
40855,3925.71,20.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.46,197.09
40856,3684.76,19.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74,197.09
40857,3738.37,20.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.32,197.09
40858,3711.79,19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.92,197.09
40859,3643.9,19.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76,197.09
40860,3317.9,19.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.515,197.09
40861,3418.15,20.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.28,197.09
40862,3956.53,20.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35,197.09
40863,3790.06,19.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.825,197.09
40864,4019.34,19.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.59,197.09
40865,3459.43,19.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15,197.09
40866,3598.14,20.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.125,197.09
40867,3649.11,19.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.345,197.09
40868,3349.36,19.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06,197.09
40869,3388.39,19.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.005,197.09
40870,3892.06,19.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.54,197.09
40871,4210.84,21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,197.09
40872,4557.92,20.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.97,197.09
40873,4542.3,21.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.795,197.09
40874,4279.28,20.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.75,197.09
40875,4154.78,21.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.04,197.09
40876,4044.93,20.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.21,197.09
40877,3792.4,19.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.46,197.09
40878,3610.21,13.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.465,141.02
40879,4046.26,7.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.195,141.02
40880,3861.91,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,141.02
40881,3684.54,7.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.145,141.02
40882,3445,7.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,141.02
40883,3767.21,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,141.02
40884,3757.07,7.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.125,141.02
40885,3570.42,7.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.125,141.02
40886,3448.08,7.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07,141.02
40887,3766.88,7.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.135,141.02
40888,4050.91,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,141.02
40889,3228.69,7.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.075,141.02
40890,3682.61,7.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.165,141.02
40891,3114.17,6.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.915,141.02
40892,3697.3,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,141.02
40893,3705.38,7.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.025,141.02
40894,3584.52,7.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19,141.02
40895,3440.96,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06,141.02
40896,3432.4,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.18,141.02
40897,3312.88,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,141.02
40898,3784.66,7.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.235,141.02
40899,3099.41,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,141.02
40900,3841.8,7.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.245,141.02
40901,3372.99,7.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.095,141.02
40902,3207.36,6.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.965,141.02
40903,3372.08,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09,141.02
40904,3598.78,7.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.005,141.02
40905,3241.1,6.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.985,141.02
40906,3926.02,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,141.02
40907,3510.15,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,141.02
40908,4845.92,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33,141.02
40909,4770.82,12.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.645,90.61
40910,5440.39,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,90.61
40911,3948.09,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38,90.61
40912,4239.64,12.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.545,90.61
40913,4802.68,12.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.425,90.61
40914,4468.25,12.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.71,90.61
40915,4368.91,12.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.355,90.61
40916,3371.1,11.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.895,90.61
40917,3948.65,12.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.365,90.61
40918,4413.27,12.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.465,90.61
40919,4417.21,12.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.935,90.61
40920,4195.48,12.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.275,90.61
40921,3798.52,12.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.185,90.61
40922,4340.34,12.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03,90.61
40923,3966.1,12.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.245,90.61
40924,4214.29,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.73,90.61
40925,4202.45,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,90.61
40926,3493.1,12.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.53,90.61
40927,4727.33,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,90.61
40928,4847.75,13.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.275,90.61
40929,4776.3,12.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91,90.61
40930,4649.67,13.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.93,90.61
40931,4951.03,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
40932,5122.88,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
40933,4548.78,13.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.165,90.61
40934,4649.62,13.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.63,90.61
40935,4967.16,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
40936,4735.48,13.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.27,90.61
40937,4812.17,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9,90.61
40938,4525.39,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78,90.61
40939,4905.26,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,90.61
40940,5386.97,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.16,106.19
