$Main outflows,,,,,
JDAY 1.0= 1/1/2000 12am,,,,,
JDAY,QWD1,QWD2,QWD3,QWD4,QWD5
3781,24.41,24.41,24.41,24.41,24.41
3782,20.57,20.57,20.57,20.57,20.57
3783,17.47,17.47,17.47,17.47,17.47
3784,26.97,26.97,26.97,26.97,26.97
3785,35.35,35.35,35.35,35.35,35.35
3786,15.92,15.92,15.92,15.92,15.92
3787,15.89,15.89,15.89,15.89,15.89
3788,18.01,18.01,18.01,18.01,18.01
3789,24.35,24.35,24.35,24.35,24.35
3790,33.52,33.52,33.52,33.52,33.52
3791,17.39,17.39,17.39,17.39,17.39
3792,11.39,11.39,11.39,11.39,11.39
3793,15.7,15.7,15.7,15.7,15.7
3794,24.67,24.67,24.67,24.67,24.67
3795,42.85,42.85,42.85,42.85,42.85
3796,36.22,36.22,36.22,36.22,36.22
3797,52,52,52,52,52
3798,52,52,52,52,52
3799,52,52,52,52,52
3800,50.11,50.11,50.11,50.11,50.11
3801,33.09,33.09,33.09,33.09,33.09
3802,25.86,25.86,25.86,25.86,25.86
3803,21.03,21.03,21.03,21.03,21.03
3804,18,18,18,18,18
3805,17.58,17.58,17.58,17.58,17.58
3806,47.55,47.55,47.55,47.55,47.55
3807,52,52,52,52,52
3808,52,52,52,52,52
3809,52,52,52,52,52
3810,52,52,52,52,52
3811,52,52,52,52,52
3812,52,52,52,52,52
3813,52,52,52,52,52
3814,40.13,40.13,40.13,40.13,40.13
3815,40.71,40.71,40.71,40.71,40.71
3816,46.48,46.48,46.48,46.48,46.48
3817,50.25,50.25,50.25,50.25,50.25
3818,52,52,52,52,52
3819,52,52,52,52,52
3820,52,52,52,52,52
3821,52,52,52,52,52
3822,52,52,52,52,52
3823,52,52,52,52,52
3824,52,52,52,52,52
3825,52,52,52,52,52
3826,43.3,43.3,43.3,43.3,43.3
3827,35.45,35.45,35.45,35.45,35.45
3828,52,52,52,52,52
3829,52,52,52,52,52
3830,52,52,52,52,52
3831,44.28,44.28,44.28,44.28,44.28
3832,44.83,44.83,44.83,44.83,44.83
3833,43.39,43.39,43.39,43.39,43.39
3834,34.35,34.35,34.35,34.35,34.35
3835,43.5,43.5,43.5,43.5,43.5
3836,52,52,52,52,52
3837,41.22,41.22,41.22,41.22,41.22
3838,52,52,52,52,52
3839,52,52,52,52,52
3840,52,52,52,52,52
3841,52,52,52,52,52
3842,52,52,52,52,52
3843,52,52,52,52,52
3844,52,52,52,52,52
3845,52,52,52,52,52
3846,52,52,52,52,52
3847,52,52,52,52,52
3848,46.54,46.54,46.54,46.54,46.54
3849,38.69,38.69,38.69,38.69,38.69
3850,37.24,37.24,37.24,37.24,37.24
3851,36.78,36.78,36.78,36.78,36.78
3852,38.32,38.32,38.32,38.32,38.32
3853,52,52,52,52,52
3854,52,52,52,52,52
3855,52,52,52,52,52
3856,52,52,52,52,52
3857,52,52,52,52,52
3858,44.98,44.98,44.98,44.98,44.98
3859,52,52,52,52,52
3860,52,52,52,52,52
3861,52,52,52,52,52
3862,52,52,52,52,52
3863,52,52,52,52,52
3864,52,52,52,52,52
3865,52,52,52,52,52
3866,52,52,52,52,52
3867,52,52,52,52,52
3868,43.82,43.82,43.82,43.82,43.82
3869,43.96,43.96,43.96,43.96,43.96
3870,52,52,52,52,52
3871,52,52,52,52,52
3872,52,52,52,52,52
3873,52,52,52,52,52
3874,52,52,52,52,52
3875,52,52,52,52,52
3876,52,52,52,52,52
3877,52,52,52,52,52
3878,52,52,52,52,52
3879,41.7,41.7,41.7,41.7,41.7
3880,50.94,50.94,50.94,50.94,50.94
3881,52,52,52,52,52
3882,52,52,52,52,52
3883,52,52,52,52,52
3884,52,52,52,52,52
3885,52,52,52,52,52
3886,52,52,52,52,52
3887,52,52,52,52,52
3888,52,52,52,52,52
3889,52,52,52,52,52
3890,52,52,52,52,52
3891,52,52,52,52,52
3892,52,52,52,52,52
3893,52,52,52,52,52
3894,52,52,52,52,52
3895,52,52,52,52,52
3896,52,52,52,52,52
3897,52,52,52,52,52
3898,52,52,52,52,52
3899,52,52,52,52,52
3900,52,52,52,52,52
3901,52,52,52,52,52
3902,52,52,52,52,52
3903,52,52,52,52,52
3904,50.89,50.89,50.89,50.89,50.89
3905,50.67,50.67,50.67,50.67,50.67
3906,51.06,51.06,51.06,51.06,51.06
3907,50.37,50.37,50.37,50.37,50.37
3908,52,52,52,52,52
3909,52,52,52,52,52
3910,52,52,52,52,52
3911,52,52,52,52,52
3912,52,52,52,52,52
3913,52,52,52,52,52
3914,52,52,52,52,52
3915,52,52,52,52,52
3916,52,52,52,52,52
3917,52,52,52,52,52
3918,52,52,52,52,52
3919,52,52,52,52,52
3920,52,52,52,52,52
3921,52,52,52,52,52
3922,52,52,52,52,52
3923,52,52,52,52,52
3924,52,52,52,52,52
3925,52,52,52,52,52
3926,52,52,52,52,52
3927,52,52,52,52,52
3928,52,52,52,52,52
3929,52,52,52,52,52
3930,52,52,52,52,52
3931,52,52,52,52,52
3932,52,52,52,52,52
3933,52,52,52,52,52
3934,52,52,52,52,52
3935,52,52,52,52,52
3936,52,52,52,52,52
3937,52,52,52,52,52
3938,52,52,52,52,52
3939,52,52,52,52,52
3940,52,52,52,52,52
3941,52,52,52,52,52
3942,52,52,52,52,52
3943,52,52,52,52,52
3944,52,52,52,52,52
3945,52,52,52,52,52
3946,52,52,52,52,52
3947,52,52,52,52,52
3948,52,52,52,52,52
3949,52,52,52,52,52
3950,52,52,52,52,52
3951,52,52,52,52,52
3952,52,52,52,52,52
3953,52,52,52,52,52
3954,52,52,52,52,52
3955,52,52,52,52,52
3956,52,52,52,52,52
3957,52,52,52,52,52
3958,52,52,52,52,52
3959,52,52,52,52,52
3960,52,52,52,52,52
3961,52,52,52,52,52
3962,52,52,52,52,52
3963,52,52,52,52,52
3964,52,52,52,52,52
3965,52,52,52,52,52
3966,52,52,52,52,52
3967,52,52,52,52,52
3968,52,52,52,52,52
3969,52,52,52,52,52
3970,52,52,52,52,52
3971,52,52,52,52,52
3972,52,52,52,52,52
3973,52,52,52,52,52
3974,52,52,52,52,52
3975,52,52,52,52,52
3976,52,52,52,52,52
3977,52,52,52,52,52
3978,50.59,50.59,50.59,50.59,50.59
3979,46.93,46.93,46.93,46.93,46.93
3980,42.47,42.47,42.47,42.47,42.47
3981,37.8,37.8,37.8,37.8,37.8
3982,49.54,49.54,49.54,49.54,49.54
3983,46.07,46.07,46.07,46.07,46.07
3984,39.41,39.41,39.41,39.41,39.41
3985,33.75,33.75,33.75,33.75,33.75
3986,31.15,31.15,31.15,31.15,31.15
3987,47.02,47.02,47.02,47.02,47.02
3988,44.96,44.96,44.96,44.96,44.96
3989,52,52,52,52,52
3990,41.83,41.83,41.83,41.83,41.83
3991,42.16,42.16,42.16,42.16,42.16
3992,34.7,34.7,34.7,34.7,34.7
3993,29.04,29.04,29.04,29.04,29.04
3994,26.79,26.79,26.79,26.79,26.79
3995,25.19,25.19,25.19,25.19,25.19
3996,23.64,23.64,23.64,23.64,23.64
3997,22.38,22.38,22.38,22.38,22.38
3998,21.12,21.12,21.12,21.12,21.12
3999,20.65,20.65,20.65,20.65,20.65
4000,19.99,19.99,19.99,19.99,19.99
4001,21.92,21.92,21.92,21.92,21.92
4002,21.26,21.26,21.26,21.26,21.26
4003,20.08,20.08,20.08,20.08,20.08
4004,18.51,18.51,18.51,18.51,18.51
4005,17.53,17.53,17.53,17.53,17.53
4006,16.76,16.76,16.76,16.76,16.76
4007,17.78,17.78,17.78,17.78,17.78
4008,20.81,20.81,20.81,20.81,20.81
4009,16.03,16.03,16.03,16.03,16.03
4010,15.26,15.26,15.26,15.26,15.26
4011,14.68,14.68,14.68,14.68,14.68
4012,14.51,14.51,14.51,14.51,14.51
4013,14.11,14.11,14.11,14.11,14.11
4014,14.19,14.19,14.19,14.19,14.19
4015,13.78,13.78,13.78,13.78,13.78
4016,15,15,15,15,15
4017,13.91,13.91,13.91,13.91,13.91
4018,14.19,14.19,14.19,14.19,14.19
4019,12.88,12.88,12.88,12.88,12.88
4020,12.46,12.46,12.46,12.46,12.46
4021,35.61,35.61,35.61,35.61,35.61
4022,13.73,13.73,13.73,13.73,13.73
4023,10.85,10.85,10.85,10.85,10.85
4024,13.22,13.22,13.22,13.22,13.22
4025,12.17,12.17,12.17,12.17,12.17
4026,13.51,13.51,13.51,13.51,13.51
4027,11.41,11.41,11.41,11.41,11.41
4028,10.92,10.92,10.92,10.92,10.92
4029,10.48,10.48,10.48,10.48,10.48
4030,10.25,10.25,10.25,10.25,10.25
4031,10.29,10.29,10.29,10.29,10.29
4032,9.88,9.88,9.88,9.88,9.88
4033,10.06,10.06,10.06,10.06,10.06
4034,10.19,10.19,10.19,10.19,10.19
4035,16.04,16.04,16.04,16.04,16.04
4036,13.65,13.65,13.65,13.65,13.65
4037,10.24,10.24,10.24,10.24,10.24
4038,9.58,9.58,9.58,9.58,9.58
4039,9.15,9.15,9.15,9.15,9.15
4040,9.78,9.78,9.78,9.78,9.78
4041,9.95,9.95,9.95,9.95,9.95
4042,8.76,8.76,8.76,8.76,8.76
4043,8.35,8.35,8.35,8.35,8.35
4044,8.09,8.09,8.09,8.09,8.09
4045,8.48,8.48,8.48,8.48,8.48
4046,11.81,11.81,11.81,11.81,11.81
4047,9.44,9.44,9.44,9.44,9.44
4048,8.15,8.15,8.15,8.15,8.15
4049,7.84,7.84,7.84,7.84,7.84
4050,7.58,7.58,7.58,7.58,7.58
4051,7.61,7.61,7.61,7.61,7.61
4052,7.24,7.24,7.24,7.24,7.24
4053,6.99,6.99,6.99,6.99,6.99
4054,6.84,6.84,6.84,6.84,6.84
4055,6.73,6.73,6.73,6.73,6.73
4056,6.55,6.55,6.55,6.55,6.55
4057,6.64,6.64,6.64,6.64,6.64
4058,7.99,7.99,7.99,7.99,7.99
4059,9.86,9.86,9.86,9.86,9.86
4060,11.85,11.85,11.85,11.85,11.85
4061,7.3,7.3,7.3,7.3,7.3
4062,6.77,6.77,6.77,6.77,6.77
4063,6.57,6.57,6.57,6.57,6.57
4064,6.34,6.34,6.34,6.34,6.34
4065,6.78,6.78,6.78,6.78,6.78
4066,6.29,6.29,6.29,6.29,6.29
4067,7.03,7.03,7.03,7.03,7.03
4068,9.35,9.35,9.35,9.35,9.35
4069,6.55,6.55,6.55,6.55,6.55
4070,6.17,6.17,6.17,6.17,6.17
4071,6.03,6.03,6.03,6.03,6.03
4072,5.67,5.67,5.67,5.67,5.67
4073,5.82,5.82,5.82,5.82,5.82
4074,5.42,5.42,5.42,5.42,5.42
4075,5.26,5.26,5.26,5.26,5.26
4076,5.56,5.56,5.56,5.56,5.56
4077,6.2,6.2,6.2,6.2,6.2
4078,6.76,6.76,6.76,6.76,6.76
4079,6.21,6.21,6.21,6.21,6.21
4080,6.33,6.33,6.33,6.33,6.33
4081,6.23,6.23,6.23,6.23,6.23
4082,5.75,5.75,5.75,5.75,5.75
4083,5.59,5.59,5.59,5.59,5.59
4084,5.2,5.2,5.2,5.2,5.2
4085,5.2,5.2,5.2,5.2,5.2
4086,6.06,6.06,6.06,6.06,6.06
4087,7.84,7.84,7.84,7.84,7.84
4088,12.62,12.62,12.62,12.62,12.62
4089,8.01,8.01,8.01,8.01,8.01
4090,8.07,8.07,8.07,8.07,8.07
4091,7.44,7.44,7.44,7.44,7.44
4092,6.71,6.71,6.71,6.71,6.71
4093,5.58,5.58,5.58,5.58,5.58
4094,5.29,5.29,5.29,5.29,5.29
4095,5.2,5.2,5.2,5.2,5.2
4096,5.2,5.2,5.2,5.2,5.2
4097,5.2,5.2,5.2,5.2,5.2
4098,5.2,5.2,5.2,5.2,5.2
4099,5.2,5.2,5.2,5.2,5.2
4100,5.2,5.2,5.2,5.2,5.2
4101,5.98,5.98,5.98,5.98,5.98
4102,5.2,5.2,5.2,5.2,5.2
4103,5.2,5.2,5.2,5.2,5.2
4104,5.2,5.2,5.2,5.2,5.2
4105,5.2,5.2,5.2,5.2,5.2
4106,8.68,8.68,8.68,8.68,8.68
4107,10.41,10.41,10.41,10.41,10.41
4108,5.41,5.41,5.41,5.41,5.41
4109,5.2,5.2,5.2,5.2,5.2
4110,6.09,6.09,6.09,6.09,6.09
4111,5.2,5.2,5.2,5.2,5.2
4112,5.82,5.82,5.82,5.82,5.82
4113,5.2,5.2,5.2,5.2,5.2
4114,6.78,6.78,6.78,6.78,6.78
4115,5.21,5.21,5.21,5.21,5.21
4116,8.31,8.31,8.31,8.31,8.31
4117,11.76,11.76,11.76,11.76,11.76
4118,6.93,6.93,6.93,6.93,6.93
4119,13.06,13.06,13.06,13.06,13.06
4120,12.48,12.48,12.48,12.48,12.48
4121,15.91,15.91,15.91,15.91,15.91
4122,10.68,10.68,10.68,10.68,10.68
4123,8.65,8.65,8.65,8.65,8.65
4124,7,7,7,7,7
4125,6.56,6.56,6.56,6.56,6.56
4126,9.76,9.76,9.76,9.76,9.76
4127,7.85,7.85,7.85,7.85,7.85
4128,15.01,15.01,15.01,15.01,15.01
4129,15.51,15.51,15.51,15.51,15.51
4130,9.98,9.98,9.98,9.98,9.98
4131,10.1,10.1,10.1,10.1,10.1
4132,9.68,9.68,9.68,9.68,9.68
4133,7.73,7.73,7.73,7.73,7.73
4134,7.89,7.89,7.89,7.89,7.89
4135,14.33,14.33,14.33,14.33,14.33
4136,17.24,17.24,17.24,17.24,17.24
4137,10.3,10.3,10.3,10.3,10.3
4138,9.06,9.06,9.06,9.06,9.06
4139,9.71,9.71,9.71,9.71,9.71
4140,11.21,11.21,11.21,11.21,11.21
4141,7.36,7.36,7.36,7.36,7.36
4142,8.82,8.82,8.82,8.82,8.82
4143,10.14,10.14,10.14,10.14,10.14
4144,18.47,18.47,18.47,18.47,18.47
4145,17.57,17.57,17.57,17.57,17.57
4146,10.73,10.73,10.73,10.73,10.73
4147,8.52,8.52,8.52,8.52,8.52
4148,7.22,7.22,7.22,7.22,7.22
4149,10.48,10.48,10.48,10.48,10.48
4150,8.95,8.95,8.95,8.95,8.95
4151,18.99,18.99,18.99,18.99,18.99
4152,52,52,52,52,52
4153,38,38,38,38,38
4154,18.32,18.32,18.32,18.32,18.32
4155,13.25,13.25,13.25,13.25,13.25
4156,26.78,26.78,26.78,26.78,26.78
4157,23.7,23.7,23.7,23.7,23.7
4158,15.43,15.43,15.43,15.43,15.43
4159,13.36,13.36,13.36,13.36,13.36
4160,43.28,43.28,43.28,43.28,43.28
4161,21.01,21.01,21.01,21.01,21.01
4162,24.34,24.34,24.34,24.34,24.34
4163,30.86,30.86,30.86,30.86,30.86
4164,30.39,30.39,30.39,30.39,30.39
4165,47.92,47.92,47.92,47.92,47.92
4166,44.64,44.64,44.64,44.64,44.64
4167,46.17,46.17,46.17,46.17,46.17
4168,37.5,37.5,37.5,37.5,37.5
4169,39.22,39.22,39.22,39.22,39.22
4170,52,52,52,52,52
4171,47.08,47.08,47.08,47.08,47.08
4172,47.8,47.8,47.8,47.8,47.8
4173,52,52,52,52,52
4174,52,52,52,52,52
4175,52,52,52,52,52
4176,36.71,36.71,36.71,36.71,36.71
4177,28.04,28.04,28.04,28.04,28.04
4178,22.56,22.56,22.56,22.56,22.56
4179,19.09,19.09,19.09,19.09,19.09
4180,16.02,16.02,16.02,16.02,16.02
4181,14.14,14.14,14.14,14.14,14.14
4182,15.27,15.27,15.27,15.27,15.27
4183,16.2,16.2,16.2,16.2,16.2
4184,24.92,24.92,24.92,24.92,24.92
4185,30.97,30.97,30.97,30.97,30.97
4186,21.82,21.82,21.82,21.82,21.82
4187,17.27,17.27,17.27,17.27,17.27
4188,34.11,34.11,34.11,34.11,34.11
4189,23.36,23.36,23.36,23.36,23.36
4190,27.01,27.01,27.01,27.01,27.01
4191,19.45,19.45,19.45,19.45,19.45
4192,52,52,52,52,52
4193,52,52,52,52,52
4194,52,52,52,52,52
4195,52,52,52,52,52
4196,36.29,36.29,36.29,36.29,36.29
4197,28.34,28.34,28.34,28.34,28.34
4198,30.58,30.58,30.58,30.58,30.58
4199,39.83,39.83,39.83,39.83,39.83
4200,44.08,44.08,44.08,44.08,44.08
4201,28.32,28.32,28.32,28.32,28.32
4202,27.57,27.57,27.57,27.57,27.57
4203,28.02,28.02,28.02,28.02,28.02
4204,25.27,25.27,25.27,25.27,25.27
4205,21.91,21.91,21.91,21.91,21.91
4206,20.56,20.56,20.56,20.56,20.56
4207,22.41,22.41,22.41,22.41,22.41
4208,16.45,16.45,16.45,16.45,16.45
4209,15.3,15.3,15.3,15.3,15.3
4210,23.95,23.95,23.95,23.95,23.95
4211,33.79,33.79,33.79,33.79,33.79
4212,28.64,28.64,28.64,28.64,28.64
4213,30.69,30.69,30.69,30.69,30.69
4214,52,52,52,52,52
4215,52,52,52,52,52
4216,52,52,52,52,52
4217,38.41,38.41,38.41,38.41,38.41
4218,29.57,29.57,29.57,29.57,29.57
4219,24.93,24.93,24.93,24.93,24.93
4220,21.89,21.89,21.89,21.89,21.89
4221,19.25,19.25,19.25,19.25,19.25
4222,17.21,17.21,17.21,17.21,17.21
4223,15.57,15.57,15.57,15.57,15.57
4224,15.73,15.73,15.73,15.73,15.73
4225,18.29,18.29,18.29,18.29,18.29
4226,30.64,30.64,30.64,30.64,30.64
4227,32.2,32.2,32.2,32.2,32.2
4228,21.36,21.36,21.36,21.36,21.36
4229,17.12,17.12,17.12,17.12,17.12
4230,22.08,22.08,22.08,22.08,22.08
4231,27.04,27.04,27.04,27.04,27.04
4232,22.8,22.8,22.8,22.8,22.8
4233,23.16,23.16,23.16,23.16,23.16
4234,28.52,28.52,28.52,28.52,28.52
4235,37.68,37.68,37.68,37.68,37.68
4236,18.63,18.63,18.63,18.63,18.63
4237,16.79,16.79,16.79,16.79,16.79
4238,17.55,17.55,17.55,17.55,17.55
4239,13.31,13.31,13.31,13.31,13.31
4240,12.07,12.07,12.07,12.07,12.07
4241,12.03,12.03,12.03,12.03,12.03
4242,17.39,17.39,17.39,17.39,17.39
4243,14.75,14.75,14.75,14.75,14.75
4244,26.31,26.31,26.31,26.31,26.31
4245,52,52,52,52,52
4246,52,52,52,52,52
4247,41.64,41.64,41.64,41.64,41.64
4248,45.62,45.62,45.62,45.62,45.62
4249,52,52,52,52,52
4250,52,52,52,52,52
4251,52,52,52,52,52
4252,52,52,52,52,52
4253,52,52,52,52,52
4254,41.53,41.53,41.53,41.53,41.53
4255,52,52,52,52,52
4256,48.7,48.7,48.7,48.7,48.7
4257,36.89,36.89,36.89,36.89,36.89
4258,52,52,52,52,52
4259,41.26,41.26,41.26,41.26,41.26
4260,40.44,40.44,40.44,40.44,40.44
4261,37.03,37.03,37.03,37.03,37.03
4262,40.21,40.21,40.21,40.21,40.21
4263,42.4,42.4,42.4,42.4,42.4
4264,37.98,37.98,37.98,37.98,37.98
4265,49.57,49.57,49.57,49.57,49.57
4266,44.95,44.95,44.95,44.95,44.95
4267,33.54,33.54,33.54,33.54,33.54
4268,38.32,38.32,38.32,38.32,38.32
4269,29.31,29.31,29.31,29.31,29.31
4270,21.49,21.49,21.49,21.49,21.49
4271,19.28,19.28,19.28,19.28,19.28
4272,37.06,37.06,37.06,37.06,37.06
4273,26.25,26.25,26.25,26.25,26.25
4274,21.03,21.03,21.03,21.03,21.03
4275,19.82,19.82,19.82,19.82,19.82
4276,24,24,24,24,24
4277,46.24,46.24,46.24,46.24,46.24
4278,51.28,51.28,51.28,51.28,51.28
4279,44.71,44.71,44.71,44.71,44.71
4280,43.75,43.75,43.75,43.75,43.75
4281,52,52,52,52,52
4282,52,52,52,52,52
4283,39.06,39.06,39.06,39.06,39.06
4284,29.3,29.3,29.3,29.3,29.3
4285,34.74,34.74,34.74,34.74,34.74
4286,52,52,52,52,52
4287,52,52,52,52,52
4288,41.56,41.56,41.56,41.56,41.56
4289,32.75,32.75,32.75,32.75,32.75
4290,39.52,39.52,39.52,39.52,39.52
4291,52,52,52,52,52
4292,52,52,52,52,52
4293,52,52,52,52,52
4294,52,52,52,52,52
4295,52,52,52,52,52
4296,52,52,52,52,52
4297,52,52,52,52,52
4298,52,52,52,52,52
4299,52,52,52,52,52
4300,52,52,52,52,52
4301,52,52,52,52,52
4302,52,52,52,52,52
4303,52,52,52,52,52
4304,52,52,52,52,52
4305,52,52,52,52,52
4306,52,52,52,52,52
4307,52,52,52,52,52
4308,52,52,52,52,52
4309,52,52,52,52,52
4310,52,52,52,52,52
4311,52,52,52,52,52
4312,52,52,52,52,52
4313,52,52,52,52,52
4314,52,52,52,52,52
4315,52,52,52,52,52
4316,52,52,52,52,52
4317,52,52,52,52,52
4318,52,52,52,52,52
4319,52,52,52,52,52
4320,52,52,52,52,52
4321,52,52,52,52,52
4322,52,52,52,52,52
4323,52,52,52,52,52
4324,47.89,47.89,47.89,47.89,47.89
4325,52,52,52,52,52
4326,50.2,50.2,50.2,50.2,50.2
4327,45.45,45.45,45.45,45.45,45.45
4328,43.51,43.51,43.51,43.51,43.51
4329,52,52,52,52,52
4330,52,52,52,52,52
4331,45.67,45.67,45.67,45.67,45.67
4332,38.73,38.73,38.73,38.73,38.73
4333,48.58,48.58,48.58,48.58,48.58
4334,35.03,35.03,35.03,35.03,35.03
4335,31.69,31.69,31.69,31.69,31.69
4336,33.14,33.14,33.14,33.14,33.14
4337,31.2,31.2,31.2,31.2,31.2
4338,52,52,52,52,52
4339,42.13,42.13,42.13,42.13,42.13
4340,44,44,44,44,44
4341,37.27,37.27,37.27,37.27,37.27
4342,29.33,29.33,29.33,29.33,29.33
4343,30.8,30.8,30.8,30.8,30.8
4344,29.07,29.07,29.07,29.07,29.07
4345,36.14,36.14,36.14,36.14,36.14
4346,37.4,37.4,37.4,37.4,37.4
4347,39.67,39.67,39.67,39.67,39.67
4348,45.54,45.54,45.54,45.54,45.54
4349,30.81,30.81,30.81,30.81,30.81
4350,37.47,37.47,37.47,37.47,37.47
4351,35.94,35.94,35.94,35.94,35.94
4352,28.21,28.21,28.21,28.21,28.21
4353,28.87,28.87,28.87,28.87,28.87
4354,30.34,30.34,30.34,30.34,30.34
4355,25.61,25.61,25.61,25.61,25.61
4356,28.68,28.68,28.68,28.68,28.68
4357,23.74,23.74,23.74,23.74,23.74
4358,21.21,21.21,21.21,21.21,21.21
4359,19.88,19.88,19.88,19.88,19.88
4360,18.35,18.35,18.35,18.35,18.35
4361,17.61,17.61,17.61,17.61,17.61
4362,16.88,16.88,16.88,16.88,16.88
4363,18.55,18.55,18.55,18.55,18.55
4364,21.21,21.21,21.21,21.21,21.21
4365,20.48,20.48,20.48,20.48,20.48
4366,20.15,20.15,20.15,20.15,20.15
4367,32.82,32.82,32.82,32.82,32.82
4368,26.24,26.24,26.24,26.24,26.24
4369,20.87,20.87,20.87,20.87,20.87
4370,19.9,19.9,19.9,19.9,19.9
4371,22.92,22.92,22.92,22.92,22.92
4372,19.55,19.55,19.55,19.55,19.55
4373,16.38,16.38,16.38,16.38,16.38
4374,15.4,15.4,15.4,15.4,15.4
4375,14.63,14.63,14.63,14.63,14.63
4376,14.18,14.18,14.18,14.18,14.18
4377,13.9,13.9,13.9,13.9,13.9
4378,12.99,12.99,12.99,12.99,12.99
4379,12.42,12.42,12.42,12.42,12.42
4380,12.34,12.34,12.34,12.34,12.34
4381,12.03,12.03,12.03,12.03,12.03
4382,11.28,11.28,11.28,11.28,11.28
4383,10.83,10.83,10.83,10.83,10.83
4384,10.51,10.51,10.51,10.51,10.51
4385,10.12,10.12,10.12,10.12,10.12
4386,9.83,9.83,9.83,9.83,9.83
4387,9.45,9.45,9.45,9.45,9.45
4388,9.28,9.28,9.28,9.28,9.28
4389,10.39,10.39,10.39,10.39,10.39
4390,10.23,10.23,10.23,10.23,10.23
4391,9.1,9.1,9.1,9.1,9.1
4392,8.67,8.67,8.67,8.67,8.67
4393,8.31,8.31,8.31,8.31,8.31
4394,8.08,8.08,8.08,8.08,8.08
4395,7.89,7.89,7.89,7.89,7.89
4396,7.69,7.69,7.69,7.69,7.69
4397,7.44,7.44,7.44,7.44,7.44
4398,7.41,7.41,7.41,7.41,7.41
4399,7.3,7.3,7.3,7.3,7.3
4400,6.91,6.91,6.91,6.91,6.91
4401,6.75,6.75,6.75,6.75,6.75
4402,6.56,6.56,6.56,6.56,6.56
4403,6.41,6.41,6.41,6.41,6.41
4404,6.34,6.34,6.34,6.34,6.34
4405,6.19,6.19,6.19,6.19,6.19
4406,6.1,6.1,6.1,6.1,6.1
4407,5.93,5.93,5.93,5.93,5.93
4408,5.81,5.81,5.81,5.81,5.81
4409,5.66,5.66,5.66,5.66,5.66
4410,5.59,5.59,5.59,5.59,5.59
4411,5.4,5.4,5.4,5.4,5.4
4412,5.29,5.29,5.29,5.29,5.29
4413,5.32,5.32,5.32,5.32,5.32
4414,5.2,5.2,5.2,5.2,5.2
4415,5.2,5.2,5.2,5.2,5.2
4416,5.2,5.2,5.2,5.2,5.2
4417,5.2,5.2,5.2,5.2,5.2
4418,5.2,5.2,5.2,5.2,5.2
4419,5.2,5.2,5.2,5.2,5.2
4420,5.62,5.62,5.62,5.62,5.62
4421,5.2,5.2,5.2,5.2,5.2
4422,5.2,5.2,5.2,5.2,5.2
4423,5.2,5.2,5.2,5.2,5.2
4424,5.2,5.2,5.2,5.2,5.2
4425,5.2,5.2,5.2,5.2,5.2
4426,5.2,5.2,5.2,5.2,5.2
4427,5.2,5.2,5.2,5.2,5.2
4428,5.2,5.2,5.2,5.2,5.2
4429,5.2,5.2,5.2,5.2,5.2
4430,5.2,5.2,5.2,5.2,5.2
4431,5.2,5.2,5.2,5.2,5.2
4432,5.2,5.2,5.2,5.2,5.2
4433,5.2,5.2,5.2,5.2,5.2
4434,5.2,5.2,5.2,5.2,5.2
4435,5.2,5.2,5.2,5.2,5.2
4436,5.2,5.2,5.2,5.2,5.2
4437,5.2,5.2,5.2,5.2,5.2
4438,5.2,5.2,5.2,5.2,5.2
4439,5.2,5.2,5.2,5.2,5.2
4440,5.2,5.2,5.2,5.2,5.2
4441,5.2,5.2,5.2,5.2,5.2
4442,5.2,5.2,5.2,5.2,5.2
4443,5.2,5.2,5.2,5.2,5.2
4444,5.2,5.2,5.2,5.2,5.2
4445,5.2,5.2,5.2,5.2,5.2
4446,5.2,5.2,5.2,5.2,5.2
4447,5.2,5.2,5.2,5.2,5.2
4448,5.2,5.2,5.2,5.2,5.2
4449,5.2,5.2,5.2,5.2,5.2
4450,5.2,5.2,5.2,5.2,5.2
4451,5.2,5.2,5.2,5.2,5.2
4452,5.2,5.2,5.2,5.2,5.2
4453,5.2,5.2,5.2,5.2,5.2
4454,5.2,5.2,5.2,5.2,5.2
4455,5.2,5.2,5.2,5.2,5.2
4456,5.2,5.2,5.2,5.2,5.2
4457,5.2,5.2,5.2,5.2,5.2
4458,5.2,5.2,5.2,5.2,5.2
4459,5.2,5.2,5.2,5.2,5.2
4460,5.2,5.2,5.2,5.2,5.2
4461,5.2,5.2,5.2,5.2,5.2
4462,5.2,5.2,5.2,5.2,5.2
4463,5.2,5.2,5.2,5.2,5.2
4464,5.2,5.2,5.2,5.2,5.2
4465,5.2,5.2,5.2,5.2,5.2
4466,5.2,5.2,5.2,5.2,5.2
4467,5.2,5.2,5.2,5.2,5.2
4468,5.2,5.2,5.2,5.2,5.2
4469,5.2,5.2,5.2,5.2,5.2
4470,5.2,5.2,5.2,5.2,5.2
4471,5.2,5.2,5.2,5.2,5.2
4472,5.2,5.2,5.2,5.2,5.2
4473,5.2,5.2,5.2,5.2,5.2
4474,5.2,5.2,5.2,5.2,5.2
4475,5.2,5.2,5.2,5.2,5.2
4476,5.86,5.86,5.86,5.86,5.86
4477,5.2,5.2,5.2,5.2,5.2
4478,11.06,11.06,11.06,11.06,11.06
4479,7.91,7.91,7.91,7.91,7.91
4480,9.58,9.58,9.58,9.58,9.58
